site,status,service_mode,total_elapsed_s,outbound_duration_s,return_duration_s,total_odom_distance_m,outbound_distance_m,return_distance_m,drop_zone_error_m,final_service_state,parking_confirmed,charging_confirmed,actor_id,gate_manifest_sha256,physical_manifest_sha256,split_duration_source,split_distance_source,source_report,source_report_sha256
B1,PASS,turnaround,715.044,276.044,439,168.762416,84.234391,84.528025,0.208782,DROP_ZONE_WAIT,true,false,98,UNAVAILABLE,bcc1526c994015de38c751a1710bdb4e6ec83873584dd5c1d9438790f7cf3276,explicit,explicit,/home/hong/Downloads/ranger-carla-4ws-pipeline/.work/evidence/camrod_camping_site_matrix_operator_browser_delivery/20260908T165106Z/camping_site_matrix.json,efb7638e894fa205fbc074d7ef7c06c3fc3ce2f57fd048e9fcca0dd6b50bf2d8
