wheel,sample_count,max_abs_steer_angle_degrees,max_abs_combined_wheel_torque_nm,max_abs_external_drive_torque_nm,max_abs_omega_rad_per_second,max_abs_raw_solver_omega_rad_per_second,max_abs_longitudinal_slip,max_abs_lateral_slip_radians,in_air_count,in_air_ratio,current_tire_load_min_n,current_tire_load_max_n,contact_materials,source_sha256
FL,6250,87.99999237060547,111.86959838867188,10.0,5.0196332931518555,6.438160419464111,1.2297500371932983,0.023386720567941666,0,0.0,173.71153259277344,293.83636474609375,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6250,2577051eb364cd6fd65fac7de55e193b9e02f7a175115d3143034dd6704be31a
FR,6250,87.99999237060547,101.38307189941406,9.58993148803711,5.1642560958862305,6.3204498291015625,1.2979134321212769,0.02472773939371109,0,0.0,182.97268676757812,293.7989501953125,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6250,2577051eb364cd6fd65fac7de55e193b9e02f7a175115d3143034dd6704be31a
RL,6250,87.99999237060547,109.82687377929688,10.0,5.072429656982422,6.443727016448975,1.251076340675354,0.030969981104135513,0,0.0,190.75112915039062,288.5254821777344,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6250,2577051eb364cd6fd65fac7de55e193b9e02f7a175115d3143034dd6704be31a
RR,6250,87.99999237060547,117.76483917236328,9.58993148803711,5.279031276702881,6.546542644500732,1.3222631216049194,0.030463509261608124,0,0.0,228.1600799560547,327.72760009765625,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6250,2577051eb364cd6fd65fac7de55e193b9e02f7a175115d3143034dd6704be31a
