wheel,sample_count,max_abs_steer_angle_degrees,max_abs_combined_wheel_torque_nm,max_abs_external_drive_torque_nm,max_abs_omega_rad_per_second,max_abs_raw_solver_omega_rad_per_second,max_abs_longitudinal_slip,max_abs_lateral_slip_radians,in_air_count,in_air_ratio,current_tire_load_min_n,current_tire_load_max_n,contact_materials,source_sha256
FL,7273,87.99999237060547,115.22125244140625,9.669963836669922,5.037638187408447,6.429545879364014,1.2998497486114502,0.05523446574807167,0,0.0,191.72122192382812,309.24969482421875,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7273,2b658dffc99e230157e854cec7429ab9be164f2db1983a61b3f5d2ee6e859a0b
FR,7273,87.99999237060547,121.14559936523438,10.0,5.139315128326416,6.182864665985107,1.2276625633239746,0.0612957589328289,0,0.0,140.1873779296875,321.8314514160156,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7273,2b658dffc99e230157e854cec7429ab9be164f2db1983a61b3f5d2ee6e859a0b
RL,7273,87.99999237060547,121.60332489013672,9.669963836669922,5.0739054679870605,6.492172718048096,1.2486813068389893,0.04318859428167343,0,0.0,206.58067321777344,324.0096740722656,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7273,2b658dffc99e230157e854cec7429ab9be164f2db1983a61b3f5d2ee6e859a0b
RR,7273,87.99999237060547,130.9750213623047,10.0,5.304462909698486,6.601088523864746,1.2639191150665283,0.0435398630797863,0,0.0,145.9337921142578,349.00103759765625,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7273,2b658dffc99e230157e854cec7429ab9be164f2db1983a61b3f5d2ee6e859a0b
