wheel,sample_count,max_abs_steer_angle_degrees,max_abs_combined_wheel_torque_nm,max_abs_external_drive_torque_nm,max_abs_omega_rad_per_second,max_abs_raw_solver_omega_rad_per_second,max_abs_longitudinal_slip,max_abs_lateral_slip_radians,in_air_count,in_air_ratio,current_tire_load_min_n,current_tire_load_max_n,contact_materials,source_sha256
FL,5367,87.99999237060547,102.12141418457031,9.625785827636719,5.018133163452148,6.400087356567383,1.2261767387390137,0.02817477658390999,0,0.0,202.69769287109375,272.439453125,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=5367,76a1f64960113f6d3f1f2029b7941fcfecbed2c775cbd55763a6cf171cb103c9
FR,5367,87.99999237060547,101.4761962890625,10.0,5.247677803039551,6.197464466094971,1.2122405767440796,0.03670400753617287,0,0.0,170.8887481689453,270.02642822265625,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=5367,76a1f64960113f6d3f1f2029b7941fcfecbed2c775cbd55763a6cf171cb103c9
RL,5367,87.99999237060547,110.40376281738281,9.625785827636719,5.102661609649658,6.496609687805176,1.256324052810669,0.03381531313061714,0,0.0,208.63134765625,283.98529052734375,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=5367,76a1f64960113f6d3f1f2029b7941fcfecbed2c775cbd55763a6cf171cb103c9
RR,5367,87.99999237060547,116.8260498046875,10.0,5.330718994140625,6.610523223876953,1.358162760734558,0.03312978520989418,0,0.0,216.6006622314453,312.8333435058594,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=5367,76a1f64960113f6d3f1f2029b7941fcfecbed2c775cbd55763a6cf171cb103c9
