wheel,sample_count,max_abs_steer_angle_degrees,max_abs_combined_wheel_torque_nm,max_abs_external_drive_torque_nm,max_abs_omega_rad_per_second,max_abs_raw_solver_omega_rad_per_second,max_abs_longitudinal_slip,max_abs_lateral_slip_radians,in_air_count,in_air_ratio,current_tire_load_min_n,current_tire_load_max_n,contact_materials,source_sha256
FL,7804,87.99999237060547,106.0960464477539,9.618532180786133,4.925707817077637,6.426756858825684,1.2830185890197754,0.17398793995380402,0,0.0,72.3953857421875,282.1433410644531,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7804,465005dc88e4257d8306d1e079381380f39dee377957b5199349cfead267192f
FR,7804,87.99999237060547,108.53907775878906,10.0,5.133788585662842,6.279749393463135,1.213291049003601,0.045429907739162445,0,0.0,126.86314392089844,290.3510437011719,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7804,465005dc88e4257d8306d1e079381380f39dee377957b5199349cfead267192f
RL,7804,87.99999237060547,170.81468200683594,9.618532180786133,4.9358015060424805,6.404001235961914,1.2922229766845703,0.06656774133443832,0,0.0,76.11129760742188,457.3981628417969,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7804,465005dc88e4257d8306d1e079381380f39dee377957b5199349cfead267192f
RR,7804,87.99999237060547,122.62460327148438,10.0,5.048244476318359,6.545471668243408,1.293885588645935,0.04496325924992561,0,0.0,188.46902465820312,327.9467468261719,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7804,465005dc88e4257d8306d1e079381380f39dee377957b5199349cfead267192f
