x,y,z,yaw
-0.005101,0.008859,-0.007647,0.230588097149792
-0.004901,0.008838,-0.007714,0.232999595259361
-0.003165,0.009195,-0.007332,0.229616318237595
-0.001996,0.009473,-0.007062,0.237207602215547
-0.001973,0.010419,-0.0075,0.247076656922891
-0.002604,0.012083,-0.007772,0.243798499802688
-0.002843,0.011985,-0.008326,0.24602082331937
-0.002783,0.011371,-0.008397,0.247099482179002
-0.002571,0.011305,-0.008136,0.250054292662054
-0.002456,0.010693,-0.008139,0.245287889456586
-0.002722,0.010949,-0.008089,0.237679380167067
-0.002713,0.011652,-0.007751,0.241054334929245
-0.002204,0.012167,-0.007323,0.24313598552165
-0.001621,0.011963,-0.006383,0.245464477636346
-0.00208,0.011708,-0.006593,0.246479561926101
-0.001587,0.011838,-0.007387,0.235876814379532
-0.001126,0.01115,-0.007605,0.241432526732253
-0.002374,0.010966,-0.007837,0.236975416951301
-0.003154,0.011167,-0.008515,0.249762988899551
-0.003061,0.010666,-0.008375,0.244031241493225
-0.002437,0.009963,-0.00787,0.240895642333974
-0.002942,0.00983,-0.007877,0.249817097484806
-0.004214,0.010846,-0.007432,0.249406345042426
-0.004374,0.011571,-0.00756,0.241512591883764
-0.004628,0.011506,-0.008209,0.246630201679068
-0.005365,0.010641,-0.007868,0.244937071877609
-0.005765,0.008979,-0.007707,0.234685759490048
-0.005389,0.007854,-0.008508,0.237092018551358
-0.004637,0.00901,-0.007688,0.237675718447256
-0.004916,0.010406,-0.007156,0.238598300218035
-0.004177,0.011466,-0.007042,0.241189299000521
-0.003564,0.012027,-0.007926,0.243645924763556
-0.004074,0.012095,-0.008677,0.238731290153741
-0.004022,0.011462,-0.008644,0.244719604863227
-0.003513,0.010831,-0.007854,0.248178339519027
-0.002974,0.010265,-0.007284,0.242231482200204
-0.00314,0.010942,-0.007156,0.243149283613257
-0.003234,0.012185,-0.007571,0.245781281911958
-0.003213,0.012682,-0.007914,0.236319302188321
-0.003176,0.012495,-0.008312,0.238435674718918
