# bag: /home/avg/Data/slam_data/Woraksan_test2/rosbag2_2026_07_31-13_38_33
# topic: /gnss_2/llh_position (frame_id=gnss_2_antenna_link)
# stamp: header, unit=seconds
# mode: llh -> x=lat y=lon z=alt
# stddev: sqrt(diag(position_covariance)), meters (x_stddev=north, y_stddev=east, z_stddev=up)
# stamp x y z x_stddev y_stddev z_stddev
1785472961.285000086 36.843386000 128.092936200 297.010000000 0.014000000 0.014000000 0.013000000
1785472961.773999929 36.843384200 128.092938400 297.069000000 0.014000000 0.014000000 0.013000000
1785472962.280999899 36.843382000 128.092940500 297.120000000 0.014000000 0.014000000 0.012000000
1785472962.786999941 36.843379400 128.092943100 297.179000000 0.014000000 0.014000000 0.012000000
1785472963.272000074 36.843377800 128.092944900 297.181000000 0.014000000 0.014000000 0.014000000
1785472963.773999929 36.843375800 128.092946400 297.205000000 0.014000000 0.014000000 0.014000000
1785472964.282999992 36.843373800 128.092947900 297.227000000 0.014000000 0.014000000 0.015000000
1785472964.805999994 36.843371600 128.092949000 297.252000000 0.014000000 0.014000000 0.017999999
1785472965.276000023 36.843369300 128.092949400 297.268000000 0.014000000 0.014000000 0.017999999
1785472965.763999939 36.843367100 128.092949600 297.276000000 0.014000000 0.014000000 0.017000001
1785472966.278000116 36.843365000 128.092949000 297.289000000 0.014000000 0.014000000 0.017999999
1785472966.767999887 36.843363100 128.092948100 297.301000000 0.014000000 0.014000000 0.022000000
1785472967.279999971 36.843361300 128.092946900 297.304000000 0.014000000 0.014000000 0.021000000
1785472967.765000105 36.843359400 128.092945500 297.295000000 0.014000000 0.014000000 0.023000000
1785472968.279999971 36.843357200 128.092944400 297.304000000 0.014000000 0.014000000 0.018999999
1785472968.773999929 36.843355400 128.092943300 297.303000000 0.014000000 0.014000000 0.018999999
1785472969.302000046 36.843353400 128.092942400 297.332000000 0.014000000 0.014000000 0.017999999
1785472969.769999981 36.843351500 128.092941200 297.325000000 0.014000000 0.014000000 0.018999999
1785472970.282999992 36.843349700 128.092939900 297.341000000 0.014000000 0.014000000 0.017000001
1785472970.776999950 36.843347900 128.092938500 297.357000000 0.014000000 0.014000000 0.017000001
1785472971.299000025 36.843346000 128.092937100 297.389000000 0.014000000 0.014000000 0.018999999
1785472971.775000095 36.843344500 128.092935600 297.380000000 0.014000000 0.014000000 0.017999999
1785472972.273000002 36.843343100 128.092934000 297.395000000 0.014000000 0.014000000 0.018999999
1785472972.763000011 36.843341500 128.092932200 297.416000000 0.014000000 0.014000000 0.018999999
1785472973.278000116 36.843339800 128.092930400 297.425000000 0.014000000 0.014000000 0.016000001
1785472973.779000044 36.843338200 128.092928700 297.427000000 0.014000000 0.014000000 0.015000000
1785472974.279000044 36.843336500 128.092926900 297.434000000 0.014000000 0.014000000 0.013000000
1785472974.770999908 36.843335200 128.092924800 297.459000000 0.014000000 0.014000000 0.013000000
1785472975.279999971 36.843334000 128.092922400 297.462000000 0.014000000 0.014000000 0.013000000
1785472975.756999969 36.843332600 128.092920000 297.453000000 0.014000000 0.014000000 0.014000000
1785472976.288000107 36.843331300 128.092917700 297.475000000 0.014000000 0.014000000 0.013000000
1785472976.759999990 36.843330100 128.092915100 297.518000000 0.014000000 0.014000000 0.013000000
1785472977.288000107 36.843328900 128.092912600 297.512000000 0.014000000 0.014000000 0.013000000
1785472977.779000044 36.843327600 128.092910000 297.548000000 0.014000000 0.014000000 0.013000000
1785472978.299999952 36.843326300 128.092907200 297.520000000 0.014000000 0.014000000 0.012000000
1785472978.792999983 36.843324800 128.092904100 297.563000000 0.014000000 0.014000000 0.012000000
1785472979.279999971 36.843323300 128.092900900 297.580000000 0.014000000 0.014000000 0.014000000
1785472979.763000011 36.843322000 128.092897600 297.596000000 0.014000000 0.014000000 0.024000000
1785472980.289000034 36.843320600 128.092894200 297.624000000 0.014000000 0.014000000 0.023000000
1785472980.776999950 36.843319200 128.092890700 297.655000000 0.014000000 0.014000000 0.020000000
1785472981.280999899 36.843318100 128.092887000 297.654000000 0.014000000 0.014000000 0.016000001
1785472981.779999971 36.843316900 128.092883400 297.690000000 0.014000000 0.014000000 0.017999999
1785472982.283999920 36.843315900 128.092879800 297.724000000 0.014000000 0.014000000 0.024000000
1785472982.776000023 36.843315000 128.092876200 297.683000000 0.014000000 0.014000000 0.023000000
1785472983.303999901 36.843314100 128.092872700 297.721000000 0.014000000 0.014000000 0.018999999
1785472983.788000107 36.843313400 128.092869000 297.762000000 0.014000000 0.014000000 0.020000000
1785472984.292000055 36.843312600 128.092865400 297.802000000 0.014000000 0.014000000 0.018999999
1785472984.762000084 36.843311900 128.092861600 297.812000000 0.014000000 0.014000000 0.018999999
1785472985.270999908 36.843311400 128.092857800 297.841000000 0.014000000 0.014000000 0.020000000
1785472985.757999897 36.843311300 128.092854200 297.875000000 0.014000000 0.014000000 0.023000000
1785472986.306999922 36.843311300 128.092850400 297.907000000 0.014000000 0.014000000 0.026000001
1785472986.759000063 36.843311100 128.092846200 297.910000000 0.014000000 0.014000000 0.024000000
1785472987.273000002 36.843311100 128.092842100 297.901000000 0.014000000 0.014000000 0.024000000
1785472987.763000011 36.843311500 128.092838200 297.932000000 0.014000000 0.014000000 0.023000000
1785472988.270999908 36.843311900 128.092834300 297.950000000 0.014000000 0.014000000 0.025000000
1785472988.757999897 36.843312100 128.092830200 297.961000000 0.014000000 0.014000000 0.023000000
1785472989.266999960 36.843312500 128.092826300 297.971000000 0.014000000 0.014000000 0.024000000
1785472989.763999939 36.843312900 128.092822500 298.003000000 0.014000000 0.014000000 0.024000000
1785472990.259999990 36.843313700 128.092818800 297.986000000 0.014000000 0.014000000 0.027000001
1785472990.756000042 36.843314800 128.092815200 297.971000000 0.014000000 0.014000000 0.028000001
1785472991.301000118 36.843315800 128.092811700 298.028000000 0.014000000 0.014000000 0.027000001
1785472991.790999889 36.843316900 128.092808000 298.036000000 0.014000000 0.014000000 0.028000001
1785472992.305999994 36.843317900 128.092804300 298.033000000 0.014000000 0.014000000 0.022000000
1785472992.767999887 36.843318900 128.092800600 298.009000000 0.015000000 0.015000000 0.027000001
1785472993.269999981 36.843320300 128.092797300 297.986000000 0.014000000 0.014000000 0.025000000
1785472993.776000023 36.843321400 128.092793800 297.976000000 0.015000000 0.015000000 0.028000001
1785472994.273000002 36.843322600 128.092790300 298.014000000 0.016000001 0.016000001 0.030999999
1785472994.756999969 36.843323800 128.092786700 298.044000000 0.018999999 0.018999999 0.032000002
1785472995.299999952 36.843324900 128.092782800 298.034000000 0.022000000 0.022000000 0.033000000
1785472995.789000034 36.843326500 128.092779500 298.047000000 0.027000001 0.027000001 0.050999999
1785472996.269999981 36.843328200 128.092776000 298.011000000 0.018999999 0.018999999 0.039999999
1785472996.762000084 36.843329800 128.092772500 297.991000000 0.018999999 0.018999999 0.035000000
1785472997.275000095 36.843331300 128.092769200 297.986000000 0.017000001 0.017000001 0.027000001
1785472997.766000032 36.843332800 128.092766000 297.974000000 0.017000001 0.017000001 0.028000001
1785472998.266999960 36.843334600 128.092762700 297.920000000 0.015000000 0.015000000 0.028000001
1785472998.759000063 36.843336200 128.092759800 297.899000000 0.015000000 0.015000000 0.028000001
1785472999.279999971 36.843337900 128.092756600 297.926000000 0.017999999 0.017999999 0.035000000
1785472999.776000023 36.843339900 128.092753300 297.878000000 0.017999999 0.017999999 0.033000000
1785473000.269999981 36.843341800 128.092750400 297.925000000 0.017000001 0.017000001 0.029999999
1785473000.757999897 36.843343900 128.092747600 297.955000000 0.017999999 0.017999999 0.032000002
1785473001.266000032 36.843346200 128.092744600 297.905000000 0.017999999 0.017999999 0.035000000
1785473001.773000002 36.843348000 128.092741800 297.873000000 0.023000000 0.023000000 0.041000001
1785473002.279000044 36.843350100 128.092739300 297.920000000 0.026000001 0.026000001 0.044000000
1785473002.773999929 36.843352100 128.092736300 297.889000000 0.024000000 0.024000000 0.046000000
1785473003.276999950 36.843354500 128.092733700 297.937000000 0.022000000 0.022000000 0.048000000
1785473003.779999971 36.843356600 128.092731000 297.862000000 0.017999999 0.017999999 0.048000000
1785473004.279999971 36.843358800 128.092728400 297.905000000 0.016000001 0.016000001 0.037999999
1785473004.765000105 36.843361200 128.092725800 297.876000000 0.015000000 0.015000000 0.035999998
1785473005.263999939 36.843363300 128.092723400 297.890000000 0.015000000 0.015000000 0.032000002
1785473005.770999908 36.843365800 128.092720900 297.839000000 0.016000001 0.016000001 0.034000002
1785473006.282999992 36.843368100 128.092718600 297.863000000 0.014000000 0.014000000 0.028999999
1785473006.775000095 36.843370600 128.092716400 297.805000000 0.015000000 0.015000000 0.034000002
1785473007.282000065 36.843373000 128.092714100 297.860000000 0.016000001 0.016000001 0.037000000
1785473007.759000063 36.843375700 128.092711500 297.775000000 0.017999999 0.017999999 0.039000001
1785473008.290999889 36.843378000 128.092709500 297.771000000 0.017999999 0.017999999 0.039999999
1785473008.778000116 36.843380600 128.092707100 297.728000000 0.018999999 0.018999999 0.039999999
1785473009.263999939 36.843382900 128.092705200 297.719000000 0.017999999 0.017999999 0.045000002
1785473009.753999949 36.843385400 128.092702700 297.652000000 0.017999999 0.017999999 0.043000001
1785473010.265000105 36.843387600 128.092700800 297.818000000 0.017999999 0.017999999 0.041999999
1785473010.753999949 36.843389800 128.092698700 297.900000000 0.023000000 0.023000000 0.068000004
1785473011.283999920 36.843392400 128.092696800 297.816000000 0.026000001 0.026000001 0.072999999
1785473011.783999920 36.843395100 128.092695100 297.691000000 0.030999999 0.030999999 0.081000000
1785473012.282000065 36.843397700 128.092693100 297.752000000 0.028999999 0.028999999 0.059000000
1785473012.767999887 36.843400100 128.092691000 297.762000000 0.027000001 0.027000001 0.056000002
1785473013.280999899 36.843402500 128.092689100 297.787000000 0.030999999 0.030999999 0.064000003
1785473013.786000013 36.843404800 128.092686800 297.775000000 0.032000002 0.032000002 0.067000002
1785473014.283999920 36.843407400 128.092685200 297.870000000 0.028999999 0.028999999 0.059999999
1785473014.773999929 36.843410900 128.092683000 297.912000000 0.122000001 0.122000001 0.098999999
1785473015.269000053 36.843414100 128.092681200 297.969000000 0.133000001 0.133000001 0.107000001
1785473015.769000053 36.843415400 128.092679000 297.771000000 0.134000003 0.134000003 0.108000003
1785473016.267999887 36.843418100 128.092677100 297.810000000 0.041999999 0.041999999 0.052000001
1785473016.759999990 36.843421100 128.092675200 297.867000000 0.115000002 0.115000002 0.094999999
1785473017.263000011 36.843423300 128.092673100 297.808000000 0.112999998 0.112999998 0.089000002
1785473017.759999990 36.843426200 128.092671500 297.836000000 0.107000001 0.107000001 0.085000001
1785473018.286999941 36.843428300 128.092669600 297.850000000 0.029999999 0.029999999 0.044000000
1785473018.779000044 36.843430900 128.092667700 297.863000000 0.032000002 0.032000002 0.050999999
1785473019.286999941 36.843433700 128.092665800 297.817000000 0.034000002 0.034000002 0.045000002
1785473019.769999981 36.843435500 128.092664100 297.797000000 0.096000001 0.096000001 0.075000003
1785473020.266000032 36.843438100 128.092662200 297.827000000 0.064000003 0.064000003 0.043000001
1785473020.756000042 36.843441200 128.092660400 297.861000000 0.066000000 0.066000000 0.046999998
1785473021.269000053 36.843443900 128.092658400 297.903000000 0.035999998 0.035999998 0.041000001
1785473021.756000042 36.843446500 128.092656500 297.915000000 0.035999998 0.035999998 0.041999999
1785473022.267999887 36.843449200 128.092654600 297.872000000 0.027000001 0.027000001 0.041000001
1785473022.759999990 36.843452000 128.092652700 297.879000000 0.035999998 0.035999998 0.046000000
1785473023.263000011 36.843454400 128.092650400 297.851000000 0.033000000 0.033000000 0.046000000
1785473023.766000032 36.843457200 128.092648100 297.806000000 0.033000000 0.033000000 0.046000000
1785473024.266999960 36.843460000 128.092646100 297.896000000 0.035999998 0.035999998 0.044000000
1785473024.757999897 36.843462600 128.092644100 297.853000000 0.035999998 0.035999998 0.045000002
1785473025.269000053 36.843465000 128.092642200 297.862000000 0.032000002 0.032000002 0.043000001
1785473025.759999990 36.843467300 128.092640400 297.855000000 0.032000002 0.032000002 0.043000001
1785473026.267999887 36.843469600 128.092638300 297.849000000 0.035999998 0.035999998 0.044000000
1785473026.760999918 36.843472100 128.092636500 297.812000000 0.035999998 0.035999998 0.044000000
1785473027.269000053 36.843474400 128.092634600 297.755000000 0.032000002 0.032000002 0.046000000
1785473027.757999897 36.843476800 128.092632900 297.774000000 0.032000002 0.032000002 0.046999998
1785473028.260999918 36.843478800 128.092631400 297.870000000 0.029999999 0.029999999 0.039999999
1785473028.757999897 36.843481500 128.092629500 297.753000000 0.030999999 0.030999999 0.039999999
1785473029.269000053 36.843483500 128.092627900 297.782000000 0.039000001 0.039000001 0.044000000
1785473029.757999897 36.843486000 128.092626200 297.763000000 0.039000001 0.039000001 0.045000002
1785473030.267999887 36.843488600 128.092624400 297.725000000 0.037999999 0.037999999 0.041999999
1785473030.773999929 36.843491200 128.092622800 297.773000000 0.037000000 0.037000000 0.041000001
1785473031.265000105 36.843493600 128.092620900 297.701000000 0.028999999 0.028999999 0.039000001
1785473031.769000053 36.843496400 128.092619200 297.709000000 0.035000000 0.035000000 0.039999999
1785473032.266000032 36.843499200 128.092617400 297.664000000 0.035999998 0.035999998 0.048000000
1785473032.759000063 36.843501800 128.092615800 297.662000000 0.035999998 0.035999998 0.046999998
1785473033.275000095 36.843504800 128.092613600 297.646000000 0.029999999 0.029999999 0.046000000
1785473033.770999908 36.843507500 128.092611400 297.630000000 0.032000002 0.032000002 0.046999998
1785473034.269000053 36.843510000 128.092609400 297.759000000 0.025000000 0.025000000 0.044000000
1785473034.769999981 36.843513100 128.092607100 297.607000000 0.028000001 0.028000001 0.048999999
1785473035.267999887 36.843515400 128.092604500 297.582000000 0.027000001 0.027000001 0.052999999
1785473035.760999918 36.843518100 128.092602300 297.596000000 0.027000001 0.027000001 0.052999999
1785473036.266999960 36.843521100 128.092600300 297.625000000 0.029999999 0.029999999 0.050000001
1785473036.759000063 36.843524600 128.092597600 297.628000000 0.030999999 0.030999999 0.052999999
1785473037.262000084 36.843527300 128.092595700 297.721000000 0.026000001 0.026000001 0.056000002
1785473037.757999897 36.843530200 128.092593300 297.617000000 0.027000001 0.027000001 0.057999998
1785473038.266000032 36.843533200 128.092591300 297.673000000 0.028000001 0.028000001 0.048000000
1785473038.759999990 36.843536200 128.092589300 297.642000000 0.032000002 0.032000002 0.050999999
1785473039.267999887 36.843539000 128.092587100 297.605000000 0.037999999 0.037999999 0.046000000
1785473039.753999949 36.843542000 128.092584900 297.529000000 0.037999999 0.037999999 0.046000000
1785473040.263000011 36.843544900 128.092583100 297.582000000 0.029999999 0.029999999 0.046999998
1785473040.757999897 36.843547700 128.092581200 297.609000000 0.029999999 0.029999999 0.048999999
1785473041.263999939 36.843550400 128.092579200 297.524000000 0.037999999 0.037999999 0.054000001
1785473041.756000042 36.843553400 128.092577500 297.546000000 0.037999999 0.037999999 0.055000000
1785473042.266999960 36.843556100 128.092575900 297.545000000 0.035000000 0.035000000 0.056000002
1785473042.757999897 36.843558700 128.092573900 297.497000000 0.035999998 0.035999998 0.063000001
1785473043.269999981 36.843561400 128.092572500 297.513000000 0.029999999 0.029999999 0.052000001
1785473043.772000074 36.843563800 128.092571000 297.502000000 0.033000000 0.033000000 0.059000000
1785473044.266000032 36.843566400 128.092569300 297.478000000 0.030999999 0.030999999 0.050000001
1785473044.759000063 36.843569200 128.092567700 297.474000000 0.030999999 0.030999999 0.048999999
1785473045.266999960 36.843572200 128.092566000 297.467000000 0.029999999 0.029999999 0.048999999
1785473045.753000021 36.843574900 128.092564100 297.433000000 0.030999999 0.030999999 0.048999999
1785473046.266999960 36.843577600 128.092562500 297.389000000 0.029999999 0.029999999 0.046000000
1785473046.759000063 36.843580400 128.092560900 297.397000000 0.030999999 0.030999999 0.048999999
1785473047.266000032 36.843583500 128.092559600 297.449000000 0.035999998 0.035999998 0.044000000
1785473047.762000084 36.843586300 128.092557600 297.372000000 0.035999998 0.035999998 0.044000000
1785473048.269999981 36.843589000 128.092555900 297.369000000 0.035999998 0.035999998 0.044000000
1785473048.757999897 36.843591600 128.092553800 297.372000000 0.037000000 0.037000000 0.043000001
1785473049.267999887 36.843594600 128.092552000 297.388000000 0.035000000 0.035000000 0.046000000
1785473049.759000063 36.843597600 128.092550000 297.373000000 0.035000000 0.035000000 0.046000000
1785473050.269000053 36.843600800 128.092548200 297.339000000 0.029999999 0.029999999 0.044000000
1785473050.759999990 36.843603800 128.092546000 297.268000000 0.028999999 0.028999999 0.044000000
1785473051.269000053 36.843606800 128.092543700 297.278000000 0.035000000 0.035000000 0.045000002
1785473051.763000011 36.843609800 128.092541400 297.252000000 0.035999998 0.035999998 0.052999999
1785473052.269999981 36.843612600 128.092538900 297.179000000 0.035000000 0.035000000 0.046999998
1785473052.762000084 36.843616100 128.092536900 297.201000000 0.039000001 0.039000001 0.054000001
1785473053.263999939 36.843618900 128.092534700 297.181000000 0.032000002 0.032000002 0.046999998
1785473053.776000023 36.843622100 128.092532600 297.151000000 0.039999999 0.039999999 0.054000001
1785473054.266999960 36.843625300 128.092530400 297.055000000 0.033000000 0.033000000 0.054000001
1785473054.756000042 36.843628400 128.092528200 297.065000000 0.041999999 0.041999999 0.061999999
1785473055.267999887 36.843631500 128.092526100 297.080000000 0.037999999 0.037999999 0.048000000
1785473055.759000063 36.843635000 128.092523700 296.964000000 0.057999998 0.057999998 0.059000000
1785473056.276999950 36.843638000 128.092522000 296.958000000 0.037000000 0.037000000 0.044000000
1785473056.759999990 36.843641100 128.092519900 297.029000000 0.041999999 0.041999999 0.052000001
1785473057.286000013 36.843644400 128.092517600 296.929000000 0.037999999 0.037999999 0.055000000
1785473057.757999897 36.843647700 128.092515600 296.798000000 0.057000000 0.057000000 0.094999999
1785473058.266000032 36.843650800 128.092513500 296.786000000 0.056000002 0.056000002 0.083999999
1785473058.753999949 36.843654100 128.092511600 296.816000000 0.057000000 0.057000000 0.086000003
1785473059.263999939 36.843656800 128.092509500 296.809000000 0.063000001 0.063000001 0.088000000
1785473059.773000002 36.843658900 128.092507000 297.045000000 0.082000002 0.082000002 0.136999995
1785473060.269000053 36.843662500 128.092505400 297.051000000 0.043000001 0.043000001 0.075000003
1785473060.759999990 36.843665700 128.092503000 296.971000000 0.046000000 0.046000000 0.075999998
1785473061.270999908 36.843668800 128.092500700 296.942000000 0.044000000 0.044000000 0.078000002
1785473061.757999897 36.843671400 128.092498800 296.802000000 0.054000001 0.054000001 0.082000002
1785473062.263000011 36.843673400 128.092497600 296.819000000 0.050000001 0.050000001 0.079999998
1785473062.760999918 36.843676100 128.092495700 296.792000000 0.050000001 0.050000001 0.079999998
1785473063.267999887 36.843678500 128.092493900 296.843000000 0.048999999 0.048999999 0.079999998
1785473063.766999960 36.843681700 128.092492000 296.735000000 0.050000001 0.050000001 0.081000000
1785473064.270999908 36.843684600 128.092489700 296.630000000 0.054000001 0.054000001 0.093999997
1785473064.759000063 36.843687500 128.092488500 296.682000000 0.054000001 0.054000001 0.094999999
1785473065.260999918 36.843690500 128.092485900 296.574000000 0.052000001 0.052000001 0.109999999
1785473065.760999918 36.843694000 128.092484700 296.581000000 0.052000001 0.052000001 0.112000003
1785473066.269000053 36.843697100 128.092483100 296.581000000 0.048000000 0.048000000 0.093999997
1785473066.750999928 36.843700300 128.092481600 296.555000000 0.048000000 0.048000000 0.093000002
1785473067.263999939 36.843703600 128.092479200 296.500000000 0.061999999 0.061999999 0.094999999
1785473067.756999969 36.843707000 128.092477000 296.436000000 0.063000001 0.063000001 0.094999999
1785473068.276000023 36.843710800 128.092475400 296.339000000 0.163000003 0.163000003 0.202000007
1785473068.753999949 36.843715200 128.092473700 296.229000000 0.263000011 0.263000011 0.412000000
1785473069.270999908 36.843718300 128.092470900 296.106000000 0.282999992 0.282999992 0.605000019
1785473069.765000105 36.843721600 128.092468200 296.066000000 0.361999989 0.361999989 0.788999975
1785473070.279999971 36.843724900 128.092465000 296.130000000 0.064000003 0.064000003 0.125000000
1785473070.753000021 36.843728600 128.092462600 296.069000000 0.077000000 0.077000000 0.118000001
1785473071.255000114 36.843732600 128.092460200 296.049000000 0.059000000 0.059000000 0.109999999
1785473071.755000114 36.843736500 128.092457800 295.963000000 0.075999998 0.075999998 0.114000000
1785473072.266000032 36.843740400 128.092455500 295.822000000 0.046000000 0.046000000 0.082000002
1785473072.757999897 36.843744500 128.092452900 295.788000000 0.046000000 0.046000000 0.081000000
1785473073.266999960 36.843749100 128.092450300 295.586000000 0.014000000 0.014000000 0.023000000
1785473073.766000032 36.843752900 128.092448000 295.506000000 0.014000000 0.014000000 0.023000000
1785473074.263999939 36.843756600 128.092445400 295.422000000 0.014000000 0.014000000 0.023000000
1785473074.753999949 36.843760200 128.092443500 295.444000000 0.014000000 0.014000000 0.023000000
1785473075.266000032 36.843763800 128.092441400 295.428000000 0.018999999 0.018999999 0.025000000
1785473075.760999918 36.843766600 128.092439700 295.409000000 0.017999999 0.017999999 0.025000000
1785473076.269000053 36.843769800 128.092438000 295.440000000 0.014000000 0.014000000 0.021000000
1785473076.772000074 36.843772900 128.092436300 295.347000000 0.014000000 0.014000000 0.022000000
1785473077.269000053 36.843775600 128.092434700 295.340000000 0.014000000 0.014000000 0.024000000
1785473077.766000032 36.843778400 128.092433200 295.268000000 0.014000000 0.014000000 0.023000000
1785473078.270999908 36.843781300 128.092431400 295.292000000 0.014000000 0.014000000 0.020000000
1785473078.760999918 36.843784300 128.092429900 295.203000000 0.014000000 0.014000000 0.023000000
1785473079.267999887 36.843787000 128.092428100 295.122000000 0.023000000 0.023000000 0.046000000
1785473079.765000105 36.843790000 128.092427000 295.186000000 0.025000000 0.025000000 0.050999999
1785473080.259999990 36.843792900 128.092425000 295.026000000 0.027000001 0.027000001 0.054000001
1785473080.762000084 36.843795600 128.092423500 295.023000000 0.027000001 0.027000001 0.054000001
1785473081.270999908 36.843798600 128.092422000 294.945000000 0.017999999 0.017999999 0.033000000
1785473081.765000105 36.843801500 128.092420400 294.911000000 0.017000001 0.017000001 0.032000002
1785473082.272000074 36.843803900 128.092419400 294.907000000 0.016000001 0.016000001 0.029999999
1785473082.763000011 36.843806700 128.092418100 294.879000000 0.016000001 0.016000001 0.028999999
1785473083.267999887 36.843809600 128.092417100 294.924000000 0.017000001 0.017000001 0.029999999
1785473083.755000114 36.843812200 128.092415700 294.873000000 0.020000000 0.020000000 0.039000001
1785473084.267999887 36.843814800 128.092414700 294.871000000 0.017000001 0.017000001 0.032000002
1785473084.757999897 36.843817200 128.092413500 294.769000000 0.022000000 0.022000000 0.039000001
1785473085.265000105 36.843820100 128.092412600 294.877000000 0.018999999 0.018999999 0.033000000
1785473085.753999949 36.843823000 128.092411500 294.830000000 0.021000000 0.021000000 0.037999999
1785473086.265000105 36.843825800 128.092410000 294.808000000 0.017000001 0.017000001 0.028999999
1785473086.759999990 36.843828300 128.092407500 294.722000000 0.017999999 0.017999999 0.029999999
1785473087.267999887 36.843830500 128.092404400 294.681000000 0.017000001 0.017000001 0.028999999
1785473087.759999990 36.843832700 128.092400800 294.593000000 0.016000001 0.016000001 0.028000001
1785473088.263999939 36.843835100 128.092398000 294.596000000 0.018999999 0.018999999 0.035999998
1785473088.759999990 36.843837600 128.092394800 294.492000000 0.021000000 0.021000000 0.037999999
1785473089.259999990 36.843839900 128.092391700 294.472000000 0.020000000 0.020000000 0.035999998
1785473089.759000063 36.843842200 128.092389200 294.502000000 0.020000000 0.020000000 0.037000000
1785473090.263000011 36.843845000 128.092385900 294.410000000 0.017000001 0.017000001 0.032000002
1785473090.750999928 36.843848000 128.092383800 294.477000000 0.020000000 0.020000000 0.037000000
1785473091.260999918 36.843850900 128.092381400 294.364000000 0.024000000 0.024000000 0.045000002
1785473091.762000084 36.843853600 128.092378600 294.333000000 0.028000001 0.028000001 0.048000000
1785473092.259999990 36.843856800 128.092376500 294.373000000 0.026000001 0.026000001 0.045000002
1785473092.753999949 36.843858900 128.092374400 294.356000000 0.028999999 0.028999999 0.045000002
1785473093.263000011 36.843862000 128.092372400 294.202000000 0.027000001 0.027000001 0.050000001
1785473093.747999907 36.843865200 128.092369500 294.101000000 0.028000001 0.028000001 0.052000001
1785473094.263000011 36.843868200 128.092367800 294.118000000 0.034000002 0.034000002 0.098999999
1785473094.759000063 36.843871400 128.092365400 294.028000000 0.035000000 0.035000000 0.097999997
1785473095.259999990 36.843874400 128.092363200 293.987000000 0.022000000 0.022000000 0.059000000
1785473095.763999939 36.843877500 128.092361300 293.954000000 0.026000001 0.026000001 0.072999999
1785473096.263000011 36.843881100 128.092359000 293.998000000 0.016000001 0.016000001 0.034000002
1785473096.776999950 36.843884400 128.092356400 293.877000000 0.017000001 0.017000001 0.032000002
1785473097.283999920 36.843887600 128.092354800 293.915000000 0.014000000 0.014000000 0.026000001
1785473097.778000116 36.843890900 128.092352500 293.795000000 0.014000000 0.014000000 0.027000001
1785473098.282999992 36.843893900 128.092350700 293.850000000 0.017000001 0.017000001 0.028000001
1785473098.769999981 36.843897300 128.092348600 293.786000000 0.017000001 0.017000001 0.030999999
1785473099.263000011 36.843900800 128.092346300 293.683000000 0.028999999 0.028999999 0.043000001
1785473099.762000084 36.843904800 128.092344600 293.703000000 0.054000001 0.054000001 0.068999998
1785473100.279999971 36.843906700 128.092343000 293.595000000 0.027000001 0.027000001 0.039000001
1785473100.766999960 36.843910000 128.092341200 293.535000000 0.027000001 0.027000001 0.039000001
1785473101.276000023 36.843913900 128.092339400 293.595000000 0.014000000 0.014000000 0.023000000
1785473101.767999887 36.843917100 128.092337400 293.558000000 0.015000000 0.015000000 0.022000000
1785473102.279000044 36.843920200 128.092335900 293.463000000 0.017000001 0.017000001 0.021000000
1785473102.769000053 36.843923900 128.092334300 293.528000000 0.021000000 0.021000000 0.022000000
1785473103.285000086 36.843927300 128.092332500 293.479000000 0.016000001 0.016000001 0.021000000
1785473103.753999949 36.843930700 128.092330900 293.468000000 0.021000000 0.021000000 0.023000000
1785473104.259000063 36.843934400 128.092329600 293.453000000 0.022000000 0.022000000 0.024000000
1785473104.750999928 36.843937600 128.092328500 293.457000000 0.024000000 0.024000000 0.035999998
1785473105.263000011 36.843941000 128.092327000 293.348000000 0.024000000 0.024000000 0.037999999
1785473105.765000105 36.843944600 128.092326500 293.313000000 0.024000000 0.024000000 0.041999999
1785473106.259000063 36.843948200 128.092326100 293.401000000 0.017999999 0.017999999 0.034000002
1785473106.750999928 36.843951800 128.092326800 293.422000000 0.027000001 0.027000001 0.033000000
1785473107.255000114 36.843955000 128.092328200 293.385000000 0.024000000 0.024000000 0.029999999
1785473107.755000114 36.843957800 128.092330000 293.413000000 0.026000001 0.026000001 0.028999999
1785473108.263999939 36.843960900 128.092331900 293.309000000 0.023000000 0.023000000 0.028000001
1785473108.755000114 36.843963200 128.092334800 293.321000000 0.023000000 0.023000000 0.028000001
1785473109.263999939 36.843965300 128.092337600 293.176000000 0.017999999 0.017999999 0.020000000
1785473109.755000114 36.843967500 128.092340900 293.268000000 0.017000001 0.017000001 0.020000000
1785473110.263000011 36.843969000 128.092344100 293.214000000 0.017000001 0.017000001 0.017999999
1785473110.755000114 36.843970500 128.092347800 293.214000000 0.017000001 0.017000001 0.017999999
1785473111.262000084 36.843971700 128.092351400 293.172000000 0.016000001 0.016000001 0.020000000
1785473111.759999990 36.843972400 128.092355300 293.205000000 0.016000001 0.016000001 0.020000000
1785473112.260999918 36.843973000 128.092359300 293.189000000 0.015000000 0.015000000 0.021000000
1785473112.750999928 36.843973900 128.092363200 293.192000000 0.015000000 0.015000000 0.022000000
1785473113.286999941 36.843974100 128.092366900 293.176000000 0.014000000 0.014000000 0.021000000
1785473113.776000023 36.843974500 128.092370300 293.188000000 0.014000000 0.014000000 0.021000000
