x,y,z,yaw
5.3340,-9.4444,0.0000,2.030118
5.1913,-9.1558,0.0000,2.137471
5.0218,-8.8895,0.0000,2.024782
4.8702,-8.5787,0.0000,2.047702
4.7097,-8.2680,0.0000,2.030118
4.5669,-7.9795,0.0000,2.103387
4.3707,-7.6465,0.0000,2.150603
4.1745,-7.3469,0.0000,2.142224
3.9961,-7.0694,0.0000,2.108503
3.7909,-6.7254,0.0000,2.308324
3.5590,-6.4701,0.0000,2.150603
3.3628,-6.1705,0.0000,2.062688
3.1844,-5.8375,0.0000,2.125807
2.9435,-5.4491,0.0000,2.085529
2.7741,-5.1495,0.0000,2.157753
2.5600,-4.8276,0.0000,2.062688
2.3816,-4.4947,0.0000,2.062688
2.2032,-4.1617,0.0000,2.134058
2.0070,-3.8510,0.0000,2.103387
1.8107,-3.5181,0.0000,2.033537
1.6502,-3.1962,0.0000,2.070092
1.4807,-2.8855,0.0000,2.107794
1.3023,-2.5858,0.0000,1.998171
1.1507,-2.2529,0.0000,2.015292
