site,status,service_mode,total_elapsed_s,outbound_duration_s,return_duration_s,total_odom_distance_m,outbound_distance_m,return_distance_m,drop_zone_error_m,final_service_state,parking_confirmed,charging_confirmed,actor_id,gate_manifest_sha256,physical_manifest_sha256,split_duration_source,split_distance_source,source_report,source_report_sha256
B1,PASS,roadside_stop,868.907,247.615,621.292,173.93541,81.125159,92.810251,0.23211,DROP_ZONE_WAIT,true,false,98,UNAVAILABLE,bcc1526c994015de38c751a1710bdb4e6ec83873584dd5c1d9438790f7cf3276,explicit,explicit,/home/hong/Downloads/ranger-carla-4ws-pipeline/.work/evidence/camrod_camping_site_matrix_guest_usage_complete/20260908T083902Z/camping_site_matrix.json,dec2a0d2aa7d3c0582cf940b6526ac63700936f0ddb47370b7c40b2a086e82c6
