wheel,sample_count,max_abs_steer_angle_degrees,max_abs_combined_wheel_torque_nm,max_abs_external_drive_torque_nm,max_abs_omega_rad_per_second,max_abs_raw_solver_omega_rad_per_second,max_abs_longitudinal_slip,max_abs_lateral_slip_radians,in_air_count,in_air_ratio,current_tire_load_min_n,current_tire_load_max_n,contact_materials,source_sha256
FL,7503,87.99999237060547,118.87688446044922,10.0,5.089343547821045,6.363266944885254,1.2555785179138184,0.07595189660787582,0,0.0,65.85476684570312,316.41845703125,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7503,3f8e821ea692108f23045a0ffee60efea502e4609de4088abf13e4fdf3918f19
FR,7503,87.99999237060547,113.03504943847656,9.597881317138672,5.334916114807129,6.313910007476807,1.2414252758026123,0.029498105868697166,0,0.0,184.71646118164062,300.9333190917969,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7503,3f8e821ea692108f23045a0ffee60efea502e4609de4088abf13e4fdf3918f19
RL,7503,87.99999237060547,116.63577270507812,10.0,5.169928550720215,6.543397903442383,1.323468804359436,0.03226884454488754,0,0.0,197.2456817626953,307.1766357421875,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7503,3f8e821ea692108f23045a0ffee60efea502e4609de4088abf13e4fdf3918f19
RR,7503,87.99999237060547,137.5922088623047,9.597881317138672,5.3692522048950195,6.636903762817383,1.194372296333313,0.03158373758196831,0,0.0,193.00888061523438,362.7577209472656,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=7503,3f8e821ea692108f23045a0ffee60efea502e4609de4088abf13e4fdf3918f19
