wheel,sample_count,max_abs_steer_angle_degrees,max_abs_combined_wheel_torque_nm,max_abs_external_drive_torque_nm,max_abs_omega_rad_per_second,max_abs_raw_solver_omega_rad_per_second,max_abs_longitudinal_slip,max_abs_lateral_slip_radians,in_air_count,in_air_ratio,current_tire_load_min_n,current_tire_load_max_n,contact_materials,source_sha256
FL,6219,87.99999237060547,102.19915008544922,9.694437026977539,5.020552635192871,6.429344654083252,1.215662956237793,0.028018007054924965,0,0.0,203.34304809570312,271.3433837890625,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6219,2681c749af5f8ddbcfa92273bcffafa5f778f619356c69964230ace874b8bbc6
FR,6219,87.99999237060547,102.95649719238281,10.0,5.300734519958496,6.336950302124023,1.281536340713501,0.028942013159394264,0,0.0,199.37513732910156,270.8901062011719,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6219,2681c749af5f8ddbcfa92273bcffafa5f778f619356c69964230ace874b8bbc6
RL,6219,87.99999237060547,109.35628509521484,9.694437026977539,5.0726470947265625,6.519669055938721,1.258326768875122,0.027762694284319878,0,0.0,205.07696533203125,284.013671875,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6219,2681c749af5f8ddbcfa92273bcffafa5f778f619356c69964230ace874b8bbc6
RR,6219,87.99999237060547,117.84300994873047,10.0,5.326018333435059,6.632668495178223,1.338706612586975,0.031684137880802155,0,0.0,222.4388427734375,313.70318603515625,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6219,2681c749af5f8ddbcfa92273bcffafa5f778f619356c69964230ace874b8bbc6
