wheel,sample_count,max_abs_steer_angle_degrees,max_abs_combined_wheel_torque_nm,max_abs_external_drive_torque_nm,max_abs_omega_rad_per_second,max_abs_raw_solver_omega_rad_per_second,max_abs_longitudinal_slip,max_abs_lateral_slip_radians,in_air_count,in_air_ratio,current_tire_load_min_n,current_tire_load_max_n,contact_materials,source_sha256
FL,6029,87.99999237060547,108.61689758300781,10.0,5.0385541915893555,6.478251934051514,1.235898733139038,0.025812402367591858,0,0.0,204.30825805664062,290.1357116699219,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6029,96eae2e982d7aaaf33f7458e72fec2b45d4be3ee4c2a644cedf63bafa8604cfd
FR,6029,87.99999237060547,101.04161071777344,9.609004020690918,5.22239351272583,6.2228875160217285,1.245661973953247,0.026510898023843765,0,0.0,188.03509521484375,270.1321716308594,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6029,96eae2e982d7aaaf33f7458e72fec2b45d4be3ee4c2a644cedf63bafa8604cfd
RL,6029,87.99999237060547,109.89107513427734,10.0,5.076253890991211,6.526436805725098,1.2625840902328491,0.03126921132206917,0,0.0,209.2740020751953,287.70587158203125,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6029,96eae2e982d7aaaf33f7458e72fec2b45d4be3ee4c2a644cedf63bafa8604cfd
RR,6029,87.99999237060547,117.87039947509766,9.609004020690918,5.335794448852539,6.570145606994629,1.2447701692581177,0.029181206598877907,0,0.0,214.70999145507812,314.6697692871094,/Engine/EngineMaterials/DefaultPhysicalMaterial.DefaultPhysicalMaterial|/Script/PhysicsCore.PhysicalMaterial|surface=0|samples=6029,96eae2e982d7aaaf33f7458e72fec2b45d4be3ee4c2a644cedf63bafa8604cfd
